id,order_id,amount,payment_method,payment_date
56a273a4-4cd2-43bf-bceb-7a383e40499b,060702af-25eb-455e-9bc2-cdf6656b79ba,610.48,Debit Card,2024-07-10 15:21:17
1ef547d6-0dcc-4c00-be98-77f8315e9f75,16f8ccb0-620e-4e63-bea0-a674c6727f54,3488.52,Credit Card,2024-11-02 07:49:49
a79452b8-f859-4051-bce3-f0ea5ca502f4,bc4e0ac6-7675-41df-bb9d-adf0caab07b0,1834.48,Debit Card,2024-09-24 05:07:23
f545a433-247c-48f4-885d-6e79e4e8adf6,cf1978ae-c064-4ee9-b880-1e51faa77643,1192.68,Debit Card,2024-09-01 17:19:28
7e3a68d6-2539-4843-9241-dfbb0a43e04e,de359292-8110-4b17-94d5-d4ba5b9222d8,4088.8999999999996,Bank Transfer,2024-04-10 05:19:32
f5f6746d-0182-4eb5-a5c9-e57a3f26a750,f47f39ba-d4e4-465f-b39f-6e0b45e27d4d,350.43,Bank Transfer,2024-04-08 05:29:02
ec676824-042e-4a46-8329-c8fb3fd37379,85cf5db1-9c16-4e0c-a8b0-a0e5ca62d038,3314.5,Credit Card,2024-01-13 02:33:33
fa719f37-823a-4668-bd54-9fabc0cdc399,6b079e7e-9861-491f-8229-e97e9beec95d,1194.8,Credit Card,2024-10-10 10:59:27
c4680e81-b97c-4358-8f0e-b696c4eef1fa,2edbebbb-2d47-4947-9585-4869dada4d7d,3219.2,PayPal,2024-09-20 16:56:32
e4ed161d-261a-4791-b641-edd08dea795b,45d81361-48c3-476c-a7a3-c95ec0d49b21,3342.78,Bank Transfer,2024-09-05 21:41:32
5e55fb89-d1a3-45dd-974c-862ebb903676,c6e6e464-c994-40cb-960a-2db386d918c1,2197.04,Debit Card,2024-10-12 04:08:28
496d58df-57d5-444a-a755-cccc2f5c64c6,b94e2bb9-b648-4451-9c16-e173a719d76e,853.0,Debit Card,2024-11-09 10:18:47
62ca87ee-eb8e-418a-9df1-8198db651ed7,2970097f-38ce-4190-9d56-c3095b0bcd1e,845.12,PayPal,2024-08-28 10:36:11
d883551d-d6d7-4c70-8df3-0bf861b0b73c,6168a64e-899e-4a21-a208-31fbf7798735,134.37,Bank Transfer,2024-05-07 23:12:03
600a2684-64f2-47ad-89e5-c8bf6e3ff38a,67c68edb-1726-4db1-991c-4d896f1987a9,4196.25,Credit Card,2024-09-11 18:50:53
636cea6b-62a5-40d1-bb14-37a759b1276a,3405b70f-73a6-4394-a96b-089ce625193f,2135.91,Credit Card,2024-05-04 11:27:48
c006a58d-3b58-4b22-8742-16ef9edd89fa,574ae206-b6a1-4fc8-9702-3a2d2d340bf3,713.2,PayPal,2024-05-31 01:32:13
252665bc-ffd3-4f1d-924a-aae732626d1a,b09b2400-8883-4667-8e2e-53439c681c0a,145.39,Debit Card,2024-09-28 12:52:07
1c1519dd-717f-4d8f-aa2a-51e079c82927,553ad23c-c96b-4ead-980c-22171c76b896,1052.05,PayPal,2024-08-25 20:20:52
41991dd9-14a8-4847-a79c-14196f00912c,e1a57b14-a569-43e9-8269-9540adda22e8,1712.1000000000001,Credit Card,2024-08-08 01:18:41
b03001b4-7f50-47e2-b444-2f317f045749,30dcca41-da2d-437d-af8b-cdd565480565,940.6200000000001,Bank Transfer,2024-10-10 13:18:44
a19f489a-fdd9-4a46-96e7-c9cbeee24ed8,c82e8255-c965-4a41-abd8-c5a7e3a86296,58.51,Debit Card,2024-11-11 15:05:27
9aa2848f-aadd-41dd-9e63-3f49984f06d9,2fc645a3-0ec9-4c62-a987-58650ea99b64,750.82,Bank Transfer,2024-06-01 07:46:15
ab3870c1-97ad-45e1-8cd1-e16ab9b6c069,c31feee2-473c-4eaa-b35b-b059a87b3e28,2763.2400000000002,PayPal,2024-09-10 09:02:09
46eb0f3b-78aa-4afe-98d0-3e9ff0edad0c,04bf43b9-6e84-40aa-bee6-463fb8c82d86,922.8000000000001,Debit Card,2024-07-09 20:58:18
8816753b-b8a5-4c29-bfed-26e5e3116668,92be8a9b-72a4-4ecf-a9e3-ca42d1dd8a47,2889.6,Bank Transfer,2024-09-05 02:49:11
2fdf6150-fb04-4baf-8c3c-045d6896e478,e738ad4e-3fa5-4b6b-b53f-78ff1c066544,2914.94,Credit Card,2024-10-26 02:34:28
46242006-2334-4929-ae69-aa1b0aca1ac9,ced25f49-24a7-4c2c-a745-4bc0a1ef0c34,4338.2,Bank Transfer,2024-08-15 15:53:10
dd59a608-1ac4-459e-b6f1-202386c8e11b,2e390557-e367-4c52-b656-f7d54bae10ab,1657.25,Bank Transfer,2024-07-04 07:13:59
dc898d5d-aafb-4a09-a8e5-d9d16d3ea505,b9bf2c52-9eba-4085-b147-620b31dfe37a,2299.05,Debit Card,2024-11-07 09:24:05
b0417c7b-d224-4f0e-ad7d-2154d50effa3,d9c7e559-ce7e-4827-9bf4-d4d473340e53,339.81,Credit Card,2024-09-20 22:39:01
796d04de-fa7b-4426-a782-7be780ab7b6c,ab71e76c-19b9-4d38-bca9-0703260c37dd,2792.04,Debit Card,2024-11-07 04:52:55
ca049061-ff29-4836-ba1f-e9fce862c309,aabe933a-6b33-4dee-85d5-9b423bf4f492,1677.0,Bank Transfer,2024-06-11 06:02:37
012d8443-b666-4e9c-889b-b75d39abf11d,112773ee-8e60-48a2-832e-8471dc7b882e,1064.85,Credit Card,2024-10-07 05:06:22
aab612a3-3206-4b1a-b3c1-7f3af93da8cc,6bde6dfa-d8f4-493d-9377-efca1f4d8042,183.84,Credit Card,2024-11-10 15:15:02
9085ce41-bedc-468e-8a8c-b8725d0576a3,f87459ae-b11a-41eb-940a-51968872a1f5,410.21999999999997,Credit Card,2024-06-01 03:02:43
65169c7d-8539-4afb-a045-6a3c156ae487,7b5b633a-7565-45ff-b59b-6a9f1e3bd379,908.61,Debit Card,2024-11-12 16:50:00
62c467d2-43ae-4c89-9870-6d30d1b88050,abf80e4b-4238-4086-b179-b033a035e205,203.96999999999997,Debit Card,2024-06-01 13:34:57
76336d85-7260-4023-be56-c6a26a362be5,603f5281-18d7-4ee5-9f56-35c75bdfb8b0,1574.02,Bank Transfer,2024-09-09 13:49:45
675803b6-24b0-4e0d-a758-69fb2203baf4,94509881-2ed5-4de4-af36-1299dfe627c8,980.74,Debit Card,2024-11-11 17:19:35
0aebbe8c-220e-4213-9ef6-b0bafc30f649,c3f53151-3c25-41de-9ebc-5b31243c92a0,409.93,Bank Transfer,2024-07-20 20:41:11
d48a30c7-3279-49c4-bd0c-1166c55a3777,a4950429-bb26-492d-8b1b-9fee68ed496f,260.6,PayPal,2024-08-22 21:53:29
de2ed998-99f3-4919-9a71-7645497b5781,47935f5b-ca3d-4659-99f2-714c4c06a19f,3864.6,Bank Transfer,2024-11-12 16:37:40
9d4f583f-586b-4f73-9630-e7577e5bddb6,8b5f6639-46fe-4384-bb33-1c206f52e732,88.82,Debit Card,2024-10-04 08:16:23
a46639fb-5875-4491-bddf-bcf19b6edc65,010356f3-c464-4fd2-9d63-9a737147f686,942.24,Bank Transfer,2024-10-22 00:41:40
0484836d-1ca3-4a0e-8623-ffeefc7e8cee,00bb30e3-2437-4ce4-abbb-0ee83500ec8e,259.13,Debit Card,2024-06-16 20:24:19
8168811c-6eb0-4374-8caa-eaf155d6c88a,34cccbf0-3ddf-4e54-967b-79669461f391,735.75,Bank Transfer,2024-10-20 16:07:27
3dea478b-3b0b-43a9-834a-3a49124df8c1,1eba4fc2-bd9b-4983-bbab-7f40de323650,1586.24,Debit Card,2024-07-28 08:33:35
b46eaf81-cc51-4d93-9141-226290dfd858,aa76ab30-76fb-4d53-a09c-1372e65f71d9,3029.7000000000003,Credit Card,2024-11-02 22:09:13
f96c6a38-fccb-4543-bfed-1eb9e4606bdf,d4a7bfd2-194a-4070-89a5-1dab8d822365,2189.4300000000003,PayPal,2024-11-11 23:25:14
94c314aa-eed9-4857-9e7b-d100013aa21b,eaaa7aed-d774-4505-a4ff-edb840960933,308.63,Credit Card,2024-11-02 02:04:43
a1a59f7b-8f53-4144-b864-4344b2c51f7c,fa4ea31c-46fb-4173-8fd2-69c732ae5627,2766.3,Debit Card,2024-10-03 14:32:34
29723b7d-d676-43e7-93fd-3aa7833ef27a,49583f2c-58e6-4653-8640-da6a6f99655f,1673.12,Credit Card,2024-04-06 05:29:59
fe5e3f95-1460-45a2-a6ab-fcea821773e5,2a188ac3-fe98-4ce1-8ff7-2f8ab665cd65,823.41,Bank Transfer,2024-10-31 10:23:49
200f7f42-2a86-40dd-8cba-414d7019b0f4,9ab609ae-167f-4dc2-a58d-31d56b6f5875,785.08,Bank Transfer,2024-07-27 19:40:34
ac3e0c69-eef0-467d-a6c0-d3d922509918,2602d9c3-020f-408c-979a-661fc4242346,267.6,PayPal,2024-08-29 20:18:54
c56b3f76-32bc-4b7d-a76f-0896755a236b,a32a211c-ae77-4682-8f2e-506d7a8dd779,472.04999999999995,PayPal,2024-10-23 23:32:10
c7d6f1c5-eb09-4ce1-88e2-454b1ce87f8f,1e886fd8-e8cf-41d6-90a4-980daf127c08,734.84,Bank Transfer,2024-09-25 13:20:05
717d99ac-5873-4222-ae6c-57b033c51ea4,6126cfbd-32db-464e-973c-a1ce5645d517,212.8,Bank Transfer,2024-11-07 22:09:37
541b98bb-101a-4197-bb4f-79876bfa246e,d46f7b39-1cae-4ba4-bd2b-6d6e3464ec40,3167.78,Credit Card,2024-10-25 11:21:43
0c42a40d-8e65-4bd3-9053-f80b537e5f14,44af6090-b40c-4f8e-bf04-f0be36978411,42.71,PayPal,2024-06-03 15:37:09
e29bf9a1-b7ac-4d79-8e6b-eae271a61806,4d6774ec-0615-440d-9cce-d7858fa7a9bb,907.84,PayPal,2024-11-11 23:14:23
563a15ff-aa3d-42d2-a2a8-a30051678d61,50c47917-42ec-43b8-9601-7180b8714253,302.87,Debit Card,2024-08-03 14:25:07
adccc3f9-d577-4089-80bd-4625cab8c0d7,3460feca-abbf-451b-abf1-8523d16af949,1083.78,PayPal,2024-08-30 10:01:00
e25f9e87-2aa2-473c-ac6d-d388a26e2c35,72fd0dff-c585-4ee9-ad27-480e6663bee4,538.86,PayPal,2024-11-12 17:11:55
0f8a7773-ff8d-4c58-a6c8-b77f961a3690,2ece8ed1-7362-458b-94b9-fc2442e0daa2,640.6,Bank Transfer,2024-03-16 01:06:14
24ba62dd-247e-4998-9d77-2167f383f94e,47b2972b-7946-4f3e-9434-99e4bf214808,475.94,Bank Transfer,2024-11-03 10:11:26
1f94f06d-f2c0-45fd-af78-97586b03f088,a32a211c-ae77-4682-8f2e-506d7a8dd779,472.04999999999995,Bank Transfer,2024-10-03 04:23:42
514f6fa4-45c3-4c6b-ab57-9da7e5a96738,a200034e-a83c-4935-b832-e9b6f8ecac33,3032.0,Debit Card,2024-08-22 06:22:44
e17c9d4d-f553-4f95-a539-d76c36eeb17e,92af3cbd-018d-4b7e-acc3-8c1eedc39eb2,1433.72,PayPal,2024-10-12 06:03:42
9b6e9b60-02d5-4e86-8e0f-fa9192e0e395,55e18f46-ccfb-4d69-909a-1dec7fd0c91c,2418.92,Credit Card,2024-05-19 10:23:54
32524450-a774-4773-b25b-bd2eb0e6fba8,466b15d8-07fd-4a3c-a1af-1100b0841844,3579.0,Debit Card,2024-08-25 19:47:11
ce891c87-5df5-4643-84ce-a907e6a10972,cb1d2a3b-8476-431c-bb36-0435e8072e50,969.92,Bank Transfer,2024-09-04 21:06:05
c842d2a3-82e4-4f43-816a-ef5de511aa0c,c429bc02-246e-4959-aea0-b7b19b6be2a0,96.96,Debit Card,2024-10-16 05:35:02
e3f25480-3709-4ef2-968e-c48fc59c777f,3e1efd38-ff4a-48e9-88f8-4794bb1732fb,224.37,PayPal,2024-03-01 13:02:30
ae289838-5272-4e38-b5ae-7a913ca97243,08945130-1f1f-4cbe-a867-e4bffd62b0da,2654.32,Bank Transfer,2024-09-16 11:10:24
811b5171-cbea-40fa-898d-894dbe851e36,4b9b2f8c-a72b-4a67-84b9-397422a562a1,1682.32,Credit Card,2024-06-04 23:07:55
cb50ef02-48d0-46fb-a83f-38130151b7ac,3dec71a8-4b14-4d62-8f4f-e035de907f9a,343.62,Credit Card,2024-08-04 06:14:40
53bd2463-0873-44e7-a978-12b59c817eae,a6a869a8-b935-42e2-a5e7-fb7e83b55373,44.3,PayPal,2024-10-13 22:42:50
1cd6f70d-ad16-4800-aa51-78ed4f38616b,3ae1822f-7c2d-47a8-b4a6-0802d5cfd7b8,1426.4,PayPal,2024-08-30 13:04:17
ce8aa596-f14d-4947-b38d-f2699b527e28,fcbf0bc0-dc31-46c7-8006-2b9153949d9e,1237.92,Debit Card,2024-05-11 04:51:57
16e26bb7-9c1f-4f49-9642-d33e0bef9cf0,fd42f49e-e316-46bc-b322-eea15d47c161,637.53,Debit Card,2024-08-14 16:38:46
58ff1d0c-d0d6-4374-8113-ffe2565b28b6,4171fd71-2666-4b7d-8479-30604b090fd4,863.01,Debit Card,2024-08-07 11:39:51
4fdd6076-4770-4c09-94a4-a90c168442d7,d15d5dfc-9436-41e4-868a-2de583e74081,168.39,Credit Card,2024-05-29 08:34:48
366cfed7-3aa5-4457-8a54-ec49f3ffff53,9ab609ae-167f-4dc2-a58d-31d56b6f5875,785.08,PayPal,2024-03-10 19:48:34
9f47e328-8228-41d5-952d-14e19d1522a7,74a8a410-e9ff-4bd9-afc9-de4686863e90,2803.84,Credit Card,2024-07-16 05:08:42
77231a7d-65d9-4e08-8a7b-4ef9985792c8,6591d7c4-6d9a-4890-bb9e-767699046d06,1938.88,PayPal,2024-07-27 13:53:28
60a2108d-2bb2-47e0-b19b-1405920222b3,97496446-0fa8-4638-8b8a-d602570d2a46,177.24,Credit Card,2024-11-11 07:40:17
8c43b363-af85-4748-8930-ce8814b84757,34a56eb1-8999-421f-976a-7ff19d15d8b7,1151.01,PayPal,2024-07-29 11:25:10
2a1342db-5eb0-41a6-9e1a-55342f50f886,e2304cf8-7b70-41e6-bf33-c9175ae50275,1054.2,Bank Transfer,2024-07-01 14:40:39
8f5fc667-cecc-458b-8784-16c86e510d44,495dbaea-c7b2-48ce-874a-c05a980bc036,1037.35,PayPal,2024-03-28 11:03:43
c50f3c6e-6410-4877-976a-280026093ba0,c5f86b75-b0ef-4993-a55c-425d8b2afbec,2233.92,Credit Card,2024-06-24 18:31:48
c0f96882-610a-4d94-bef3-08afbd7bb4fc,0ef64ccc-9165-455d-911e-8b028d425330,844.3499999999999,Credit Card,2024-10-28 08:11:35
69b3dade-ae52-4be4-a1f8-e9b2369669e7,5bb44c84-7e0c-4bbc-beba-fdbd130feb4e,90.63,PayPal,2024-10-22 12:37:32
fb6ecab9-018e-492c-bad8-d617a2eedca0,2010a6f5-7d4f-46f6-a0a4-e0e8b8245de1,277.74,Bank Transfer,2024-08-26 07:08:27
4f028702-5970-497d-8a88-5a85460f8907,db685cc1-169c-4c51-a694-2dad6b25f43c,208.44,Bank Transfer,2024-09-29 17:57:22
0b556162-7e06-48e2-8ee8-c9a08c4ecb87,27a8afb3-5bf4-4c05-9013-b07687a64334,1692.64,PayPal,2024-06-02 06:24:19
f2cf5b71-9efe-4f46-bdef-9a086952d698,395055b9-a949-45f9-a212-20d4fc8c7bfd,2915.04,Bank Transfer,2024-10-24 22:26:15
e0698a1c-121e-45b8-9536-232dccf3fc37,630a3b15-71bc-43a6-9299-33b0fb91ed9d,2027.83,Credit Card,2024-11-06 00:22:47
1da319dc-2133-41bc-aca3-ff08baa25ff3,18cb52c1-3395-4006-813c-90fbc2dfea0c,1887.84,PayPal,2024-07-28 11:45:37
3c58be2d-5bbc-4bfb-b982-8673c996fdeb,9ac81ff5-01d4-4ac9-8277-ef55bed73710,2678.08,PayPal,2024-11-12 10:06:28
c4de0b90-60f8-4752-826a-79cd3e575c07,e3fff366-484c-4e5c-957d-bf3eff5f6ae8,749.92,Credit Card,2024-11-08 15:46:33
3ac08e20-8c24-4ad7-be0e-0c505c9b5342,3496cbda-5e02-4647-a27d-963bc4a9fc8a,3854.72,PayPal,2024-06-29 07:16:56
2ccd3744-a1cd-4b4f-965a-82d06f587dae,a3cbee94-fa6d-4ec3-bd56-dd10bf231f3d,2496.2000000000003,Debit Card,2024-08-09 11:00:19
a57fd0c2-247c-4dc8-b859-1a7fc10b3a32,e8dfe889-3a92-46a8-852c-856355657a6d,1528.0,Bank Transfer,2024-10-11 15:10:24
81ecd69c-ab23-47ca-844e-a710d8897edb,6cb11b73-8bb6-47f5-883c-a7bd2adee662,2018.94,Bank Transfer,2024-10-26 05:33:25
5bf1d40d-eb19-4632-860a-d42ebcc665e9,6f328e04-0d3b-4728-bae2-2541f82e07e7,1487.8,Debit Card,2024-10-07 20:11:07
71d13588-9d06-46e5-b9c8-78dbb69850b2,05334ef2-af5f-4210-a347-81d98ca603ab,4677.7,Debit Card,2024-10-19 19:27:11
8db76530-400d-492a-944d-59a17b43ec1e,8f653f24-6ed9-4710-9252-b53f8564a29e,3818.43,Debit Card,2024-08-05 18:11:22
7258c5cb-f1ca-4068-ad83-15e5b115d1a7,31aefc67-4b86-49d1-af7f-d46e3662f7a5,1215.9,Bank Transfer,2024-06-06 16:48:10
42cb8291-3bd4-4e92-bc76-c70f9b188d65,f530d4c6-0e58-4a28-bcfe-ffe9b455429a,3283.2000000000003,Debit Card,2024-04-21 01:49:01
70e93ca3-1b06-4b47-9760-ffc61b43a85c,34cccbf0-3ddf-4e54-967b-79669461f391,735.75,Bank Transfer,2024-06-07 06:16:04
edd94e1f-0a71-46c8-b49c-b80f2a03ed8f,3ec12655-430b-40f0-ab93-0765b587d817,3244.5,Debit Card,2024-08-05 09:00:49
02129456-578c-45c9-8a6b-714b2c4fe246,b3704479-26f6-492f-8d50-9e5d53231fbd,34.68,Credit Card,2024-06-11 14:35:32
2c5ad141-5b22-4fb4-b693-f5146de8ed71,82a73ac1-43b2-4088-890f-f2ddadb13169,2078.8,Bank Transfer,2024-10-31 08:16:57
2670ce67-988c-4a1c-a319-08f66d43e08a,04bf43b9-6e84-40aa-bee6-463fb8c82d86,922.8000000000001,Debit Card,2024-08-29 06:52:56
f99bdbfa-5a6a-47b3-9076-848762d92fde,63507cc3-1ff9-4c52-8cea-f0b1867575af,2709.12,Debit Card,2024-10-01 08:06:02
9c405e69-a4ad-4dd7-bb08-e350400df509,b1161a01-9022-4f0f-b344-c95f0754c90a,1998.4,PayPal,2024-09-28 01:44:59
f685a86b-9e3c-47af-94c8-cea44399332f,d626e144-5d85-4575-9d53-fd1054c8e038,1842.48,Bank Transfer,2024-05-21 20:22:08
d4525700-a963-44d0-b6f1-6e02b2976630,1a394fec-78ff-4dc9-a2b3-e2bad103abed,1596.9,PayPal,2024-05-30 06:43:34
8be4bedb-afe1-4a5f-a864-0a79ac4ce750,c95f5dd3-860d-4f30-bfbd-eb93ac4eef8f,1541.96,PayPal,2024-07-05 21:02:43
bd2932b0-1b63-49da-967d-f654ab6bae9b,eb99f4a6-b71b-460e-aa43-4cc09bbc2f75,1848.72,Bank Transfer,2024-05-12 20:09:24
dab003ae-064d-43d7-88e7-1e3408973947,04fab65b-e8a0-4fe4-995d-d1c7e701ea09,242.89999999999998,PayPal,2024-10-25 10:59:18
52cac192-8a24-4703-8294-c26a6db3f655,d656da4d-9277-4312-a9d5-b6d15058ca5b,708.45,PayPal,2024-08-31 14:56:38
032e90a0-dd18-4cb5-9c69-3ca506703c2d,7b0ae949-040d-4a3c-995c-3713ab27cbd6,414.0,Credit Card,2024-10-26 17:56:38
c3fb0180-03d7-427f-aa78-5f1d872a3323,1b9ce04d-d50f-4101-9193-689900cac871,3236.72,Debit Card,2024-06-20 19:34:30
8290a65d-39a6-478b-a6f8-9eb446bd1501,002b546f-d214-4734-8765-3cf96259cdc3,236.3,Debit Card,2024-10-31 19:01:36
2145323a-255a-4828-b414-c06b15f84183,8e35eb79-f799-47d8-89c8-a21f128acc18,164.43,Debit Card,2024-07-20 01:45:17
7f4e5069-dad5-4fc3-8436-657b2c5556d8,d1cd83d7-bec3-46df-b56a-8f4be46ef348,297.3,Credit Card,2024-07-15 06:31:57
00548305-c300-4894-a760-3ccebb55a19e,9127c010-03d7-4ae0-b868-056cfc5bfc2a,110.85000000000001,Bank Transfer,2024-10-22 19:39:50
da988146-c788-43c4-b889-d51c02cc2c95,d2dbfcf6-6680-417f-a7b5-fbe008fe17c7,3833.36,Debit Card,2024-03-03 02:07:35
f605509e-3203-44f9-8afc-4570a15d7c36,490a01b9-05b0-484e-ae3d-4a675a3c94b6,2837.6,Bank Transfer,2024-09-30 09:39:21
00d7df90-5df8-4a2a-8cb7-b8ecd1099aee,6f298b83-76b7-4700-bb86-674734bebd13,1410.8,Bank Transfer,2024-05-02 23:57:51
ff783d05-aca1-4124-baf1-5f10ad2088ac,74e81f50-271c-4096-8c82-8338aa08b714,3113.5499999999997,Bank Transfer,2024-10-20 14:06:20
a436202a-dab7-4f22-845b-2241d05ae60b,96964054-bc9e-4226-a44a-ed470289c209,1708.7,Bank Transfer,2024-10-13 03:59:02
80360206-8724-4640-8d0a-d838c4710bb3,22287578-2c1c-4a03-84e8-2b9a40b7e042,205.32,PayPal,2024-11-06 02:38:55
3758a400-e0fe-4489-84b1-fc96fa887668,237c4fb7-f2d0-4b96-af02-3d5b5dc2a0c5,357.5,PayPal,2024-10-11 00:00:23
dbc824bd-fa5c-4118-b116-0db271e7e370,2c2cd9fc-f302-46fd-81e8-f35f49551b81,2070.56,PayPal,2024-10-08 08:35:09
94613d58-3517-4bd1-86cb-d280098414e4,aa45e97a-2cf8-4720-9ae4-6c6b388a52b2,354.54,Credit Card,2024-10-02 04:36:06
79bcdc58-098b-4380-bc80-dac1d6f409d1,790880bd-777a-4165-a75c-d7063e04a2fe,1715.8200000000002,PayPal,2024-10-23 16:53:43
4e201de9-f733-46ca-96a7-5d99a4959913,6c607183-323a-43c2-8135-288efd30fcd8,835.1999999999999,Debit Card,2024-01-23 10:35:38
805cd2a0-c4c4-4858-9658-0015ec69cdc3,0929d189-250f-48d8-a69b-d9dbe15d790c,2276.0499999999997,Bank Transfer,2024-09-19 14:44:15
eb241615-aea5-4c93-ba5c-5b1718170ed8,86e658bc-bed9-4701-b6a0-5faf72353075,2659.2999999999997,Debit Card,2024-09-27 16:52:15
7ae9c6e5-ef80-4921-83f3-f7c715758705,c7c75bbb-7150-4629-bcb7-02aeb3e50d7a,37.6,Debit Card,2024-02-26 17:14:57
5bef9eb9-8e5e-43bd-b3e4-a5c6c6910437,1d923a27-040e-4432-ae71-c5f3a33f9fe9,173.94,Debit Card,2024-11-06 18:58:38
48d3be49-9bb6-4a16-83c0-3ebc2a1cab18,83cf1635-77d3-4d15-b7bb-68afc6f8d606,1379.7,Credit Card,2024-06-29 16:48:47
2c2842b5-59ea-43e5-a968-e2984bcedb10,f86513d1-224b-428a-83dd-570875328a69,166.64999999999998,Debit Card,2024-07-08 18:06:59
6a4927c4-4fc9-45f7-8969-6884892554fc,b8c3d035-2660-4588-a4b7-1a11d4deaf9c,517.64,Debit Card,2024-11-12 08:17:52
763741ec-f479-4ea8-a9af-a49b26a084c6,ec2ec200-9bb7-4bc6-bbfc-49db81258759,2728.86,Debit Card,2024-11-11 20:44:27
108bf642-d5ab-40ea-b909-1728dc0f5ea7,e9ac6eed-7003-4b98-ac86-6c81e0abfa7a,1525.51,Debit Card,2024-04-17 09:23:28
0808b4b8-2648-4799-b4a2-59e323ac5fb0,31d679fd-bcac-48d1-8f36-7246ec5e3667,3224.6200000000003,Credit Card,2024-11-04 02:06:24
5f33c8f9-3252-4136-bec0-76e522ee9e9f,14e39230-11a9-4848-9d47-203d5b44e376,1378.0500000000002,PayPal,2024-11-12 00:48:11
4ad0fc8c-bbf1-4492-b739-5abcd4630747,50c47917-42ec-43b8-9601-7180b8714253,302.87,Credit Card,2024-01-18 22:36:18
b2caf6c2-10f8-4c18-aeef-562f72485b89,73adb5f0-ebc9-4136-a9e2-9f50131e0658,3342.36,Debit Card,2024-02-21 09:23:51
c4e9cd5f-0535-4508-b37c-50e0dddd9719,71646b14-fa90-4bee-8722-af6fb7d77feb,1587.28,Debit Card,2024-08-15 00:04:33
144dbcc9-cf2b-4401-9c98-b1b7d0b7e1e5,4a3b4450-9694-433c-adda-c6b35fb5ce88,979.92,Bank Transfer,2024-07-19 19:41:10
73ec6694-3cc7-4334-a917-f869e4aeaa1d,e535b019-ba25-41c3-b576-1292911e7338,3652.11,Debit Card,2024-11-01 00:20:01
04a526fe-c87c-4559-8ceb-ada4bb53808d,5383c85d-c03c-43e0-91a6-9e0e70e949b1,310.31,Bank Transfer,2024-11-08 03:24:52
9b8bbac3-b02e-408f-9174-989ea4aac0f3,8a60891a-3633-4002-a390-70c7b0bfe12e,1442.82,PayPal,2024-08-09 20:31:55
6653e8ab-9f9b-4b59-95e7-6d7d43d7e8a0,7196491e-239a-436e-b1b1-1743311671fc,1465.0500000000002,Credit Card,2024-02-11 01:48:32
50b46dbe-4f49-417d-a54a-3723116c52e1,9455e26c-4633-4a61-bd9e-f6cda956655d,423.29999999999995,Credit Card,2024-10-30 03:59:12
f9663817-fe0c-4ce3-a7b1-bf1900258e39,17fc870b-754f-48cc-b044-0c436668bb19,974.8000000000001,Credit Card,2024-09-23 23:01:54
bb294c37-a597-4f97-9ef2-64a56c77719f,d5215c9f-3c06-456b-88da-a634b651f71b,311.2,PayPal,2024-05-30 10:15:17
42cadef7-ed00-4bd2-8db5-0185f821d4ad,3d8eddd5-1541-47fb-8c80-5f8a4ea03cc8,936.44,Bank Transfer,2024-05-07 00:24:04
ce2e22ff-07c6-45b1-a448-dadfbcf27c5b,40f35570-1314-44b5-9d21-3cafe8c2cb6a,818.1600000000001,Debit Card,2024-09-19 02:36:19
a1df8cc1-5f5d-4f2e-b7b4-3dc0931eec08,2743afc2-bb2e-440a-bfd1-5abd642f7639,2792.04,PayPal,2024-02-28 04:06:42
6b0378f9-9ad3-4db7-bd99-0150c724c5b8,7e9bb01e-7793-435c-bf40-c6e2ab0da2f1,167.28,Bank Transfer,2024-10-31 22:29:09
94c5f457-9852-4ce2-a016-93db7f4ccce9,d5b0d8a2-e63e-44ce-936a-ab203c06c2e3,723.16,Debit Card,2024-06-15 06:20:46
a6a3957e-987e-49a4-adc2-6770c6ba68b8,fbb6ea5f-e4cf-4f1c-b5d9-3059677a5a22,1970.8,Debit Card,2024-10-12 09:35:24
3f8158df-0c90-4972-9763-ad60b5747345,abd2c794-07a6-474f-9ef2-496942f34c1e,1330.8000000000002,Credit Card,2024-09-02 08:49:08
096b0307-1c06-4094-9a68-88c68270fefd,408c4734-13de-4829-8dfd-6ce68b3d7ed9,1475.6399999999999,Bank Transfer,2024-01-19 23:31:13
de0ca2f4-a1a2-4596-82e9-d4d354431c5e,1b8fede0-7661-48b4-ad74-462fce23eb28,99.66,PayPal,2024-10-14 04:22:21
cc382c1f-2dcd-4636-967b-69e2c377de91,48eacec0-0844-4dd8-a366-e104afdabbc1,512.76,Bank Transfer,2024-09-13 12:04:14
b314dcbe-67a1-4921-b6a8-5b5632d7bacd,04cfe3a7-4a28-4175-9dd4-bafcb5b3f0e5,93.6,Debit Card,2024-08-31 04:18:07
14b49007-9b7a-4b2d-9086-dd020fb59b9c,5dfa02fa-0b4d-427d-a3ae-e7b3f79f4d60,1816.7099999999998,Debit Card,2024-08-16 04:25:47
4538353c-01aa-4979-8d7e-e6f4ed61bd4f,349ccae6-42ee-4732-a974-72263bae03a9,2767.6,Credit Card,2024-09-03 16:00:17
70389580-c9c3-45cc-a96f-02e75f6fc445,e1169a00-4573-4e4c-9cbe-32dfec77e799,1196.76,Bank Transfer,2024-09-29 10:32:46
e2d11587-eb46-49cc-8f4f-cdd403afd842,5c418bc4-8919-48c8-963d-3b3f48a6c5d5,87.66,PayPal,2024-07-26 14:27:35
