id,user_id,product,quantity,total_amount,order_date,delivery_date
7c7ea216-60b0-4c94-86ac-212151a2194c,b9d6502e-749d-4a7d-9a7e-468d80b103c5,Yang LLC,5,319.23,2024-03-06 19:11:44,2024-01-28 22:07:49
1a4082c7-de26-4955-9409-bb86e8b794f4,738ccb43-a4e5-46bb-a037-7c34d3305708,Gallagher LLC,3,1366.35,2024-03-01 09:51:53,2024-10-27 08:23:27
ec96e2b4-0618-43c5-aec7-b16f266d0aa0,020eed7f-5499-4dab-9ac7-0cbe9dcca85f,Scott Inc,4,366.7,2024-06-03 14:18:18,2024-02-10 12:54:09
290506d8-1bd4-4082-9682-c99fe11f57b2,bd46eb84-e5da-4102-8f38-f3c1a6a3666e,"Peck, Sullivan and Stephens",4,2046.0300000000002,2024-03-29 05:25:22,2024-01-30 07:07:05
14e1dafd-1145-41f9-b1e7-f1b35fcec7e6,3d7e7436-8c22-4ca3-ad54-8ee3b5ad5838,"Fischer, Garcia and Nichols",9,2806.8,2024-10-23 16:47:13,2024-05-21 00:06:32
f30a490b-13d8-4960-adae-40969465472a,2ced4625-99eb-4b07-b6bb-a08319e63d78,Grant and Sons,4,298.71,2024-06-24 22:26:15,2024-09-11 01:40:26
df13d45c-e761-4f26-8285-f6aedd2d3707,3018ebfa-e531-4ad3-ba14-d71767f045d1,Rice Group,5,1252.3999999999999,2024-09-15 06:20:42,2023-11-21 09:49:29
007e91bb-8b41-4619-b29a-1d7070901903,1d6ee096-00ed-4167-9738-6d20898c2116,"Ellis, Smith and Gardner",7,1711.12,2024-03-13 23:04:25,2024-04-19 08:40:23
b913abcc-4e5e-4513-be95-089de98a03f1,40cfb0f2-3c4f-4794-8c10-cffdcab63faf,"Brown, King and Elliott",1,979.76,2024-05-27 19:03:59,2024-11-12 17:12:35
d46f7b39-1cae-4ba4-bd2b-6d6e3464ec40,c2165a28-d588-4484-836e-a0257f5ddb09,"Zimmerman, Yoder and Valdez",10,3167.78,2024-09-09 04:33:45,2024-07-18 03:27:49
893a8124-66c8-4ca8-9e4a-a849ca62c793,f6796886-b238-4251-a30e-89365eb1c9aa,Wang and Sons,10,919.8000000000001,2023-11-17 19:29:17,2024-04-30 17:44:20
0d447d5c-bd15-4bcb-b17a-8e313cecae19,dda13d2f-eed3-42b7-b670-85cc4edd5dbe,Briggs Ltd,5,1139.52,2024-08-31 01:36:42,2024-03-11 05:28:12
abad7188-e16c-419a-8562-6ca3fa1816c6,13179c01-b7cd-483e-a5d2-5cb19fb76123,"Williams, Brooks and Wright",9,1936.2,2024-01-01 00:42:30,2024-04-15 06:01:48
78fb98e7-a277-44f7-832e-f18a58763ea7,3eb54d8f-8298-4972-be53-b9968e4b1f93,"Daniel, Jones and Martin",5,953.64,2024-10-15 03:44:58,2024-05-08 06:13:22
ab71e6f5-eb87-473b-94bf-fa8c23764cb7,ff283539-3162-45fb-8ba2-ddc46c2fd3ff,"Leach, Jones and Perez",3,801.76,2024-04-17 01:38:19,2024-08-28 12:59:51
52f1c9a6-02e9-4be3-b123-c45871644b6f,834d2718-b4bc-4f17-bc89-ee69bdb4c8e1,"Short, Cox and Freeman",2,341.0,2024-03-26 13:19:08,2024-02-09 00:25:00
e06e53a3-6533-4809-99e5-7f5fca4d5a8b,311ae75f-e585-4f2c-b16e-e9118cf931b0,Johnson Inc,6,240.5,2024-07-12 22:49:11,2024-01-07 19:50:31
81f85512-54ad-4997-848e-f09495f8ffa5,aed63e6e-bd09-4ee4-8858-baa5e0b5c353,"Nelson, Miller and Gonzales",6,1644.88,2023-11-16 14:04:17,2024-03-16 16:56:32
dd86f955-78c1-46f9-b379-c065505dece1,0a88ea3a-4a1a-43a1-a71b-a2b652bab351,"Richardson, Adams and Garrett",1,1003.76,2024-02-04 05:22:36,2024-02-25 17:09:28
ace14a5e-94c7-4941-9fee-a587f4d6b3dc,23a29af9-328d-499e-823d-b92fee163da5,Hammond Inc,9,321.8,2024-02-21 18:13:27,2023-12-15 16:30:11
af0360b2-8662-4561-b871-a5f3f45f9894,1d1849f2-7778-4990-88b7-d626a38fdd88,"Brooks, Jackson and Sims",4,1043.84,2024-01-01 12:24:37,2023-11-17 17:27:53
8d7ef0ce-63f6-4211-a483-4e468566e7ec,308cabb5-52e2-430f-ad57-9b837f0ab4cc,Perez Group,3,1354.78,2024-05-13 20:58:23,2024-06-15 07:24:50
0adf6bf0-8e3d-4d0c-9e6b-b4fd43fc40f4,9d726581-5add-408a-b501-776d4ffa21f8,Harris and Sons,8,186.0,2024-10-29 13:44:07,2024-03-31 15:48:52
e624fa68-a4d9-4a21-b164-a4361c067064,416958b8-88a1-49c6-8e6f-7678a99cff39,Cox-Bush,8,443.70000000000005,2023-12-30 08:11:04,2023-12-15 22:53:09
5d692e50-3c81-4311-895b-c2637721b010,f3b8bc0e-41f4-4626-a831-6e66d34209dc,Wagner Inc,4,2679.84,2024-06-04 12:26:02,2024-05-08 21:05:00
c23e041d-dcd5-4109-9f44-23a7f9336fdd,c3420041-3e2d-4f1a-a86a-039f43ba9e8b,"Smith, Carpenter and Matthews",8,2884.32,2024-09-11 20:19:14,2024-07-15 18:14:32
79bde133-7741-4fe4-bcb1-82d2679394ec,1e6f1e49-38a8-4258-8a3e-28ff2b3f534e,Morrison and Sons,7,174.08,2024-03-09 21:01:02,2024-02-23 06:58:15
a15172d0-f56f-4bef-b197-8e1b44f7f840,bdb8594d-98a0-4986-b772-8827908acff1,"Gordon, Harris and Riley",7,855.1,2024-10-25 12:09:32,2024-01-02 17:37:26
53c66689-03b2-4bd2-9f1a-2cf227c95dde,ea5c4a12-a51e-4ba0-bac3-8abeaa09669a,Peterson-Gomez,4,3596.04,2024-08-08 06:36:31,2023-11-16 05:08:20
20fb09d8-9d6f-42b0-b3fc-8cef96bbe778,91afcc01-e5e4-4617-91cb-b33722dc60ae,Brown Inc,4,427.92,2024-05-08 04:57:59,2024-10-07 02:00:25
b8af76d6-1407-4dbc-9151-5644abf3e1c3,d9e1b625-eaae-4978-8117-46ea2c9c3372,Ochoa and Sons,4,89.22,2024-08-11 20:14:33,2024-11-08 01:50:08
93f0143f-36c0-47a1-861d-e1ca135d71c2,175d3a97-7259-4c86-ba48-2e9472b527b4,"Navarro, Johnson and Thomas",6,173.9,2024-08-15 10:17:17,2024-05-06 14:08:56
6e8eac23-f5ce-4df1-a88f-b3bf11bbd109,8e107a79-58d6-446a-be0a-fc3657ae97d7,Shaw-Dean,4,1946.16,2023-11-18 11:02:29,2024-06-30 18:25:19
03b3cd38-0a14-4e2e-abad-f089d1cb0157,588f5591-03cf-4514-9c7e-a725cd6b313c,"Richardson, Adams and Garrett",1,1254.7,2024-07-14 17:20:02,2024-03-08 02:34:24
bf65527f-024a-45f5-b205-d4b9a13412e2,e86d6a80-1620-4255-b70c-a4fc8fb8636b,"Wilson, David and Gaines",10,943.08,2024-04-17 10:12:22,2024-08-09 09:21:23
8894f823-da1e-4ad1-9ede-b754d32ec362,0ea7946a-178d-42d7-995c-5a8379416246,Gordon Ltd,2,4244.4,2024-02-02 08:31:19,2023-11-22 11:02:20
0f895a06-d417-48fd-b498-9ea9d2c8fec9,c2165a28-d588-4484-836e-a0257f5ddb09,Johnson PLC,4,1534.23,2024-03-11 11:28:56,2024-11-10 10:00:59
4bec52d1-8f59-43ba-afc2-323ea178914e,9e499128-79ad-4806-8232-cc0b1d14b734,Nunez and Sons,6,1017.64,2024-02-27 19:49:35,2024-06-12 08:28:56
ac1265e4-d34c-4214-87fa-ab20965a6dce,11c79fbf-6e20-40a0-bd3a-f326b2d00bb0,"Haynes, Parrish and Moore",4,1203.68,2024-01-31 21:38:12,2024-02-16 23:28:56
274cf0a0-a8c8-42c3-9ddd-91b218517034,f7942b86-b085-47e0-833d-47575ba98032,Odonnell-Fisher,7,1054.96,2024-03-02 06:45:21,2024-02-07 04:27:00
f5cda2ee-b572-4c6b-ac7c-6eb03462e36e,cc99c88c-4448-493d-b337-c2223ea92c81,Green-Brock,6,1947.15,2024-04-05 20:05:01,2024-06-12 14:01:51
3e1efd38-ff4a-48e9-88f8-4794bb1732fb,94fcf1f1-9534-4d9c-9c5f-229456967cd0,"Moore, Fischer and Grimes",5,224.37,2023-11-21 16:14:47,2024-06-10 03:34:50
b46afe58-1ced-42cd-8fa1-d6f9e0cde54b,e164ae60-6dd8-4b62-8732-527dee859615,"Johnson, Hammond and Cook",8,2415.36,2023-11-16 14:01:25,2024-08-04 16:55:18
c25396ed-d278-4a6d-a02a-34061201fc8f,7d3c8929-b16a-448e-a304-8035baf1d223,"Harrison, Foster and Watkins",5,789.36,2024-09-23 02:48:36,2024-04-11 01:30:06
d3430da5-8483-470b-bd91-7fa90540b35e,2fcc31f2-4e9a-40fd-b97a-149c37691eab,Hensley PLC,2,158.64000000000001,2024-02-02 13:13:27,2024-09-15 19:28:52
b466d9da-bdbf-4cb8-81db-fedf479fc2f3,458bf802-a97f-466f-8661-b9d7957c8337,Carter-Pierce,5,1081.04,2024-08-06 01:09:13,2024-03-19 09:20:11
5d2da763-8b38-4212-96d5-ce14363c7785,6cbb9278-8576-42bb-8831-96ea3dbdf86c,Webster-Cox,1,1906.5900000000001,2024-05-15 02:31:32,2024-08-03 09:43:10
d27304aa-3c7a-4bc9-a166-ccae0740cbcd,c104861e-7b41-40fc-bbbf-f04b8cf17208,Lopez-Mcbride,9,548.1899999999999,2024-05-07 16:43:21,2023-12-27 11:55:41
c79b7f24-9d63-40d2-9889-76c4eecf0901,53a3e049-cb21-4d43-a514-af4e301984be,Martinez Group,8,1310.04,2024-05-24 07:41:42,2024-10-10 19:44:56
930d53ad-4ae7-4b30-bef0-d085b4abda58,da7f4355-fcdb-4f9a-8b5c-6551675ceb17,Williams LLC,8,516.4,2023-12-29 19:12:43,2024-04-25 11:16:16
4d7a09d9-b33b-4310-9d3e-44be01032bad,2f5d77fb-06e0-47a9-82ed-0fbbcb67faf6,"Edwards, Jackson and Wolf",6,4355.91,2024-02-11 07:43:22,2024-08-03 07:03:35
facae37f-b9cb-4404-9acc-f71f956a05f2,d53b59ef-74d5-45a6-b221-ab31a42e0918,"Villarreal, Lindsey and Webb",4,233.88,2024-10-01 19:52:45,2024-10-26 22:49:35
bd73df30-a5b4-4f04-afd1-875d756767f5,6dc34687-6475-4088-86c7-eb2bd2a54dd6,"Wallace, Owens and Watson",8,2867.44,2024-10-08 23:42:17,2024-01-29 10:07:16
c50ff7e3-0840-4050-8ca3-f0c2c8f3ac5f,992f1f91-9fc1-4739-8012-9f87164234ac,Howard-Turner,10,639.7,2024-03-18 03:46:29,2024-03-06 13:10:28
1fe70c2c-899a-4467-8333-4b88f4170873,951efb53-db14-4cd6-bad9-9cdcd2597187,"Cline, Bell and Ryan",10,613.9,2024-08-22 17:55:57,2024-04-25 22:27:52
8c3b19d1-0f2a-48eb-83f3-f1d29567206f,05a0e78a-5ad1-41d5-a01c-07024cbabb50,Young and Sons,4,650.48,2024-07-17 19:23:17,2024-03-22 00:56:17
b2cac8bd-8471-472f-a60c-1d6c7b2f8e50,3923556f-1dcf-4bad-adba-28891aa31050,Reed LLC,2,299.25,2024-05-12 01:25:27,2023-12-10 21:34:13
ae50269d-b6b4-44be-a399-ca961ee9389f,3cb1de6f-30ab-4ea1-a9c0-77613f98a4af,Martinez PLC,1,618.82,2024-01-23 11:31:47,2024-10-05 21:17:01
634f6041-8c2e-4441-80cc-ebf877633acc,001727c8-dbb8-4986-b813-ae0bcea02683,Jacobs-Walker,3,437.22,2024-01-06 08:47:26,2024-09-02 20:31:31
5dc9ecf3-e227-479f-9854-7a40db681888,a3f06059-3f46-4f46-be6e-e7d84cd52927,Miller Inc,1,4759.1,2024-11-04 10:23:47,2024-09-07 13:36:11
92184236-f5f1-46fb-ad25-ab8215826856,45ace0dd-0f39-4f3e-9d0b-67be80037f25,Thompson LLC,2,3949.2000000000003,2024-01-08 06:10:00,2024-09-19 09:16:42
99f2be5f-53b1-4e69-b5a9-d35574c836da,f1c7dab2-5ec8-4dcf-93bf-aab5f395341a,Boyer Inc,10,2679.84,2024-07-06 12:24:30,2024-02-13 20:04:57
3cd88a2f-6771-4439-9aca-b32b1f5813dc,1491433a-7866-4ba4-9724-d91a1dcf4043,"Hernandez, Powers and Dennis",9,2494.7999999999997,2024-08-06 07:02:09,2024-06-27 19:44:17
3f682b73-675b-4242-a554-1393e1b465cf,8db5ce83-700b-47b6-8774-3dc027e89d51,Higgins LLC,3,585.7,2024-05-30 01:33:14,2024-04-30 16:46:48
26eddd3d-eca4-41d6-824a-39384580f4ae,645c9865-1c97-408e-9380-c0b7b010a45e,Martinez-Beasley,8,1671.48,2023-12-28 16:38:21,2024-09-15 15:56:04
d5ee8f00-9cb5-4b8c-9c4c-fc28ab12230a,1dbfc985-07bc-488d-9b29-a4f645be563b,Johnson Group,10,1803.1299999999999,2024-03-17 03:10:21,2024-07-11 11:14:12
76d95a2b-1cf8-4630-ac75-97ed2b8d8ace,466d7f54-710f-4892-957b-4981f5c1550e,Hammond Inc,2,448.98,2024-05-07 20:15:56,2024-08-16 21:27:13
674a092e-213a-46ba-8f5f-b911cf4a766d,9478c3cf-eef1-434f-8b2c-d28e9877f0eb,"Shepard, Shepherd and Nunez",1,223.44,2024-01-20 13:19:17,2024-06-26 09:03:37
c921b6fd-4b67-4c9f-b828-1ed5ccd84d49,687cd3a5-5ffb-4dc7-95e0-8e5352297fdd,Walker-Joseph,8,2956.08,2024-03-05 01:51:53,2024-02-07 21:08:01
9a87f4d4-a5da-476a-b9b8-bf00313e5279,45ceef95-2e90-4d40-be56-ec9ec44a610d,"Stanley, Williams and May",3,941.28,2024-06-22 08:08:43,2024-07-30 08:34:55
177e1afe-2845-4c33-a8af-a59dc8d4cf40,ad5c419a-5caf-4575-8700-4cf1ccc33085,Woods PLC,7,3454.11,2024-02-22 09:37:02,2024-02-26 16:16:00
cbdc8d21-0526-4cf1-97ca-71d937bfa9c3,85d386a0-6286-431b-8188-2d54b6c69503,Williams-Best,8,821.8799999999999,2024-05-09 14:49:21,2024-01-16 10:45:02
3dedf6eb-9610-4538-b743-9445d39228bf,5af34b92-70f3-4bbc-9312-9999f18b42f6,"James, Griffin and Carroll",6,215.1,2023-12-07 21:50:27,2024-08-25 22:37:55
4aac33be-4b70-4fbc-9da7-30bdd8e50dfd,d6fac6e2-2662-4c69-9630-b0e175a7ceee,Patterson and Sons,5,782.3,2024-08-19 13:57:44,2023-12-16 20:36:02
69d5ab91-cd22-44c6-9799-caf9b559153d,d12ec447-1eac-411e-898e-60fd7bade8db,Harris Group,7,164.92,2024-09-04 17:41:03,2024-06-18 10:22:03
f10f0496-9d1b-47f8-9365-22dd6f5c5367,a79bf7b6-f95c-400f-afc3-30097036cd38,"Lee, Butler and Guzman",3,3919.12,2023-11-24 22:59:08,2024-10-23 12:26:50
2cd62c56-0f9b-46fe-84f8-ef2f05801657,84f1de8d-8e09-419b-bbd3-2efa7f74b9e6,Johnson-Hubbard,6,361.68,2024-04-30 23:54:39,2024-09-29 20:18:44
2b0875e0-9782-4425-81ed-2d298ef531b3,00d11297-a493-4ca2-865a-99c5970c7c23,Carlson Group,2,701.91,2024-03-19 07:48:41,2023-12-31 08:49:05
fe63631f-0703-4eaa-bdcf-9a8d00bddb9a,4c0d813b-b94f-4023-8b56-780557214d00,Martinez-Mcbride,2,1311.3999999999999,2024-03-02 17:15:32,2024-05-21 06:22:43
870f9f3c-d934-4ac7-af7b-a7d9a9f02877,cdccf6c3-d8c0-4f42-8c21-ae3cf21432df,Reyes Group,9,1905.95,2024-07-29 17:11:31,2024-04-22 11:47:42
fcea8016-b366-4dc5-91c2-3c00622443a2,d74d546b-cb7f-48c2-9d3a-f0f3bf69f3a3,Rosales LLC,1,2384.34,2024-10-30 13:42:44,2024-04-26 20:56:35
5c8764c8-57a1-4160-87ee-ac7a60168f43,cac041b0-72c4-4066-a513-39f8bb06fd94,Jackson-Owens,5,471.18,2023-12-19 01:16:24,2024-03-17 08:17:04
d2dbfcf6-6680-417f-a7b5-fbe008fe17c7,8405392b-be00-46e3-ac51-18aa5697dc13,Hampton LLC,9,3833.36,2024-01-04 10:54:03,2023-12-15 18:45:58
495dbaea-c7b2-48ce-874a-c05a980bc036,fc17582f-a8d0-4e09-ad6a-7fd769c486d3,"Ford, Rodgers and Kramer",8,1037.35,2024-02-08 20:21:45,2024-04-10 18:36:59
a6ce950b-d88a-4859-b088-8aa8bfa204fe,6e77ee83-ad35-430f-baad-896193c4c2a8,"Richardson, Adams and Garrett",6,250.94,2024-07-01 16:21:01,2024-01-14 00:41:19
5dcfd957-0506-4785-95d9-526f0075376b,ec7baecc-087e-4102-9282-2763d7ddb1ea,"Chaney, Mathis and York",3,547.2,2024-04-10 08:55:11,2024-07-05 13:47:18
6ba94b14-0442-478e-b705-9c7f4d1fd7ac,c13a1422-48ce-4d44-b312-06a27cb298bf,"Williams, Davis and White",1,716.66,2024-01-12 21:26:08,2023-12-09 17:41:36
2798f3df-1fa8-428c-8cfa-616ea14495a2,904e40d3-a941-4d34-a5c6-4914caa8c1bc,Valentine-Peters,8,772.44,2023-11-21 21:37:42,2024-06-05 18:45:26
53eb28c6-6540-4050-940e-f5da4d83cb3c,d25a6236-9e61-4444-9726-b33c8dbe8d30,"Trujillo, Garcia and Smith",10,131.0,2024-01-26 17:39:10,2024-02-03 08:33:22
0701b939-a407-4a6d-9b59-e434e352f528,87d69c19-300e-4c7a-908d-1ebf1762f70a,Gomez-Brown,6,1337.44,2024-05-07 02:22:35,2024-10-14 22:34:55
cd73f79d-8ea7-4bf4-a78f-441029ef2e4d,dd999855-7c56-4f9d-9699-c9fcd6dc94b7,Rose and Sons,4,127.0,2023-12-24 07:07:23,2023-12-09 06:51:11
caf3a57f-8d55-4c60-95a7-28789c50dd39,c39d4a6d-06d2-4aa0-aaa0-e2ae95051ce2,"Brown, Brown and Mcbride",9,1842.48,2024-10-11 06:13:36,2024-04-02 06:36:23
ae33f389-2bf1-476e-bac8-b1fdf1bf1e7e,8df5f2ef-eff2-4616-ac3e-7c04bd2cf22f,"Guerrero, Sanchez and Valdez",5,3451.14,2024-01-27 17:35:18,2024-01-24 14:15:27
c1638283-aa35-491b-aa87-b44f5bd58f55,ff852f39-c202-47c7-b3f6-d9dcaf699339,"White, Johnson and Collins",7,212.39999999999998,2023-12-15 10:54:23,2024-04-10 18:27:53
9f89c63c-09cb-4ea5-8962-1aa1cc452719,4458bf38-57b7-469f-af4b-61d897110c43,Ward-Weber,3,1703.12,2024-01-23 03:04:23,2023-11-24 19:42:48
ae9d365e-4aaf-424f-89ac-412f6ae4230b,b5fdfbad-e9e9-4056-9894-a68556f0a1c7,Davis-Morgan,5,1033.7,2024-02-26 00:20:36,2024-08-07 15:56:51
44c64ab4-f746-475d-a05c-b2268e354077,00468553-be4b-46e9-8af1-5c82c52e7170,Taylor-Miller,4,1975.44,2024-11-03 17:27:27,2024-09-03 05:16:15
d22a1391-427c-40b8-9147-1ed7655a4735,21363c63-0f50-4cee-bce3-8d25256a31b0,"Hernandez, Hunter and Smith",10,290.70000000000005,2024-05-24 11:13:10,2024-11-01 01:36:59
c0e86146-0f29-462c-b98d-7d1c0a0beab0,68afd2b2-dddb-4b10-b6fc-e2a3326f7286,"Khan, Ross and Leblanc",5,169.72,2024-08-24 13:30:56,2023-11-28 10:29:39
bbc80453-3db1-43dd-a808-6a7054807431,b0e61191-0168-4d0a-a7df-8a245bacb606,Turner LLC,10,825.3,2024-04-28 05:25:30,2024-01-06 07:25:25
e4a6a5b6-66cd-41d6-8941-17c9db674708,8caf593d-874a-4dd5-bf47-225cf8161249,Chavez-Davis,7,542.4,2024-05-06 00:13:45,2023-12-08 07:32:48
b5445561-9315-4431-aa9d-1164059e9a47,f2ea54b1-0159-45eb-b117-01125b773cf0,"Wyatt, Bowman and Cowan",10,328.7,2024-02-05 06:19:06,2024-08-05 02:30:18
14d5cf80-cedc-4e8d-a09f-95c7bdeba339,03c36a78-ff12-4c3e-b13e-e0f7c729f774,Martinez Group,3,291.12,2024-03-22 21:30:24,2024-06-12 04:15:38
ecd1bb24-e06b-4dbb-9446-a07bdd4cb035,53546a8d-3bce-4058-8623-146932042a7e,"Dunlap, Heath and Beasley",4,508.76,2023-11-17 17:55:07,2024-08-04 15:14:45
8a240b58-ff51-40d4-8cb2-e6f0fc60dca3,0af01710-98ea-4b05-afc4-0cb35fdcf601,Parsons Inc,4,1619.75,2024-03-17 09:39:11,2024-09-25 02:33:29
65a73fd9-a378-4bf5-b7c7-8b23722495b8,e3a66711-b7fb-49b0-b1a1-579ef2470459,"Lowe, Padilla and Williams",5,3278.03,2024-08-25 14:40:47,2024-08-12 11:03:06
d7304a8f-7a52-4b8b-bc4a-a770b0603fc5,5822de65-f833-4b1a-b90c-07de6fc654f8,Fletcher-Hill,4,328.29,2024-06-17 19:01:08,2024-01-10 08:38:32
d7732103-7c81-45ad-a824-5510ee5cfc00,303b0315-770b-40d2-9bf6-a370a1d2e6f8,Barton Ltd,1,3307.41,2024-09-25 00:42:48,2024-07-16 17:48:24
d748e2e8-61de-49b2-a78e-2ff224a385e6,412f740d-94c9-4db6-92ec-16b5230eff84,Hernandez Group,8,2958.08,2024-03-25 05:48:07,2024-10-31 01:10:24
b4e2a151-3ee8-4d7d-ac1f-b6a5b94ade6d,a700a230-4cc6-40fa-9a6c-d9fddd6bc0cd,"Miller, Strong and Lewis",3,1292.4,2024-10-12 09:44:43,2024-07-31 05:02:45
4025d603-1d01-4633-b0bc-33e7e8129181,e7004138-ef8f-42ea-adf4-41ec4138ea76,Wright and Sons,9,568.48,2024-08-31 21:17:23,2024-08-09 05:17:38
e63d4d40-50ef-46bd-b927-4a499e469614,9ce7ae49-1854-457c-a05b-af30708b62c2,"Sanchez, Gross and Clark",7,611.3700000000001,2024-09-04 00:36:31,2024-08-29 01:44:27
726a37b0-7eca-4d63-aef7-b82121c92377,5fea09e5-9698-4389-bb92-244975cd7e89,"Suarez, King and Washington",1,1872.84,2024-07-27 07:39:56,2024-07-08 08:09:33
30ebcf07-042a-4a70-a7f1-f00d92130498,2f2d86dc-b404-4248-a151-3dc302119572,Mitchell-Wright,9,352.59999999999997,2023-11-30 22:58:14,2024-04-07 04:40:05
cdf1ee75-ce2e-4b55-a348-867d0c285787,d18a5040-fe0d-44d0-b8d5-d65ab5caaf42,Collins-Wallace,9,295.97,2024-02-20 18:35:59,2024-07-03 12:44:46
80447658-2ca2-45e0-812e-9cffc75bd656,b0bbfd37-d82f-45e4-a9cd-cfa7765845cc,Dawson LLC,2,1172.2,2023-11-28 11:54:26,2024-08-25 10:41:48
19b83d2e-0990-474d-bbe1-40ed152a6d32,451dc4a0-c531-4b81-af08-055ad651ce83,Nguyen Inc,7,302.21999999999997,2023-12-22 23:11:10,2024-06-29 15:27:08
a479b5f7-cb31-4601-a5de-f2698fa7744a,814241c2-2e04-47fb-bdf1-26614ded293a,"Park, Olson and Johnson",8,1458.8999999999999,2023-12-21 08:53:49,2024-05-24 00:38:46
4d07fbb9-9792-47a4-b091-9bbb6869b91d,e02da62c-248d-49ea-bfb6-7d8cad17e1fc,Hinton and Sons,6,2593.08,2024-01-28 20:27:36,2024-03-04 17:12:10
b92f0266-8d79-47d4-9399-fe48613f91e1,35e27c1d-1491-4001-8389-012241cbef72,Duran Inc,1,201.71999999999997,2024-04-16 15:21:55,2024-04-01 21:09:15
39cc4604-524a-4c86-8345-34ba0252e0ea,84576527-ebda-4839-a36b-13d4c9fbbc7c,Cook-Christensen,4,722.5,2024-08-04 11:44:13,2024-06-21 00:35:01
ed6ff1aa-2df6-4732-838a-db8d79548e33,3b8a0f3b-1c92-44d9-93dd-8785ca6f308d,Palmer-Rodriguez,1,129.68,2024-04-10 03:09:30,2024-09-30 23:14:31
00fbcb97-e6b6-4db8-bee5-38d952d9c785,786a5f82-7dea-4319-98c8-1697d129e4fb,Brown-May,10,1504.1999999999998,2024-05-20 04:17:29,2024-03-27 05:12:54
ef23591a-15d9-462b-ae21-2eb5973ce4c8,b1ecc581-10e7-4594-92ad-bc036700faef,"Smith, Brock and Davis",6,1793.1200000000001,2024-02-21 19:23:54,2024-02-19 23:00:29
75bb0b5e-3e5a-42d2-b9fd-b5030cd09a97,85f54ff1-b5d5-4029-894a-83ad90fa8d4d,Armstrong Ltd,2,1447.76,2024-06-11 22:23:30,2024-10-01 23:10:20
284fd175-481f-4775-98de-22812141727a,13057282-c08c-47bf-ab05-4bde877d6007,Williams Group,5,113.65,2024-07-27 17:29:20,2024-02-01 09:23:31
f39cee4a-915d-43c0-b71a-9b8a5fc16029,a30bce8a-a577-453a-9a2d-f8a24d8e124b,"Proctor, Cummings and Lowe",1,4799.3,2024-02-22 03:13:46,2023-12-28 19:54:49
eadd3084-cdd0-4777-b0a1-6a50a2ebdf28,cd5160d1-c16a-46a9-9db3-e358000fa106,Barnett Group,5,258.4,2023-12-04 14:31:44,2024-03-10 10:00:11
7e0babe2-5e61-46c8-be15-cdff04618f79,094202fe-b918-4d98-aa03-a0ac11ec7ad2,Lewis-James,10,571.48,2024-03-19 00:10:03,2024-07-18 09:38:53
3375cc54-8181-4eb0-9834-a5b410641bbd,6b0b7347-3e9c-447f-bbe6-875cb56690c7,Brown-Sutton,1,591.43,2024-05-04 10:54:44,2024-07-05 06:26:31
ef796a6b-e7c1-48a4-8798-0a3e9282f86e,04f2689e-2b9d-4d4e-b56b-b844c9b33b8c,"Phillips, Hunt and Foster",9,403.2,2024-03-07 10:11:24,2024-03-20 23:20:14
ab7443f6-42b7-486b-a86a-21bd3bcccf58,f1810287-37c0-4594-8171-da2c110c3a3a,Villanueva Inc,4,224.56,2024-05-17 05:52:28,2024-03-25 11:34:25
db412893-7a8b-420d-84c2-e78b265e0744,94fcf1f1-9534-4d9c-9c5f-229456967cd0,Leonard and Sons,4,249.41,2024-04-01 03:02:21,2024-10-18 23:28:15
78408c55-f7b1-4145-bdb9-e2219d3673de,0d9e6763-59ec-4344-b624-c7adbc2e5db0,Young LLC,10,280.59000000000003,2024-04-12 07:12:46,2024-10-02 14:02:01
1379215d-dd95-4796-8a55-cc9d71195868,1146e822-d2ac-4282-9e94-8c1b5c2799b3,"Lee, Hansen and Cook",10,3297.9,2024-06-19 21:47:16,2024-05-28 14:50:10
7408473e-5e9b-4e5b-bc90-8f57535d2b3c,acc4ea68-2749-48de-9f62-8d24955d3f33,"Herrera, Calhoun and Weaver",6,890.16,2024-11-02 09:35:27,2024-08-11 23:27:13
92fb4b86-be70-41f3-a2b5-de39ac3d9f3a,d1721ed6-04b2-4c10-8bbf-76df3a9212df,Moreno PLC,10,3253.74,2024-03-07 15:43:21,2023-11-26 22:36:40
6a675e25-6114-4879-89ba-7660e529d904,7d2a4aa1-f4bc-41c4-8258-343690074fec,Donaldson Group,3,640.8499999999999,2024-05-21 00:17:06,2024-06-05 08:07:09
47992630-7abb-4c48-9bc7-cd70ecdedaea,a1047172-1553-4e21-9d38-87fc0e13b820,"Santana, Johnson and Spencer",10,2449.76,2024-07-06 05:04:49,2024-03-31 00:02:09
e9cabb44-ca1c-4dc1-b67c-3662fa6f52bd,d1bb8c37-9578-47a3-9837-5a6563de40de,"Smith, Spencer and Thompson",10,524.86,2024-01-02 19:04:31,2024-03-21 09:16:08
e58ac2f0-1fa8-4715-b458-38d130a006ce,ad210f70-ffbc-439d-b958-68b3dc57ece9,Page Ltd,10,2844.1000000000004,2024-10-08 12:54:16,2024-06-02 02:20:51
4a038061-a444-46c0-a2eb-eb7ec8b98de7,87809c4c-786d-4e3d-a757-44b940e81606,"Conner, Jennings and Nelson",4,516.3,2023-11-24 00:32:27,2024-10-17 01:58:42
